DOCID	DATESQL	DOC_NBR	cleanBody
1310443	19760603000000	1976GABORO_A-31	NULL
1310444	19760603000000	1976ECBRU_A-270	NULL
1310445	19760603000000	1976BANGUI_A-42	NULL
1310446	19760605000000	1976LIBREV_A-34	NULL
1310447	19760605000000	1976KUWAIT_A-52	NULL
1310448	19760604000000	1976WARSAW_A-196	NULL
1310449	19760604000000	1976VALLET_A-25	NULL
1310450	19760604000000	1976TANANA_A-38	NULL
1310451	19760604000000	1976ROME_A-251	NULL
1310452	19760604000000	1976ROME_A-248	NULL
1310453	19760604000000	1976RABAT_A-62	NULL
1310454	19760604000000	1976PARIS_A-255	NULL
1310455	19760604000000	1976PARIS_A-253	NULL
1310456	19760604000000	1976OUAGAD_A-17	NULL
1310457	19760604000000	1976MUNICH_A-25	NULL
1310458	19760604000000	1976LUSAKA_A-34	NULL
1310459	19760604000000	1976LONDON_A-405	NULL
1310460	19760604000000	1976LAPAZ_A-67	NULL
1310461	19760604000000	1976KATHMA_A-32	NULL
1310462	19760604000000	1976KARACH_A-31	NULL
1310463	19760604000000	1976FRANKF_A-115	NULL
1310464	19760604000000	1976DUBLIN_A-38	NULL
1310465	19760604000000	1976DAKAR_A-70	NULL
1310466	19760604000000	1976DAKAR_A-69	NULL
1310467	19760604000000	1976COTONO_A-35	NULL
1310468	19760604000000	1976BRASIL_A-37	NULL
1310469	19760604000000	1976BRASIL_A-36	NULL
1310470	19760604000000	1976BOGOTA_A-64	NULL
1310471	19760604000000	1976BANGUI_A-43	NULL
1310472	19760604000000	1976BANGUI_A-41	NULL
1310473	19760604000000	1976ALGIER_A-28	NULL
1310474	19760604000000	GOTA0641976	NULL
1310475	19760604000000	P760089-1878	NULL
1310476	19760607000000	1976TOKYO_A-203	NULL
1310477	19760607000000	1976TOKYO_A-201	NULL
1310478	19760607000000	1976TOKYO_A-200	NULL
1310479	19760607000000	1976SEOUL_A-84	NULL
1310480	19760607000000	1976SAPPOR_A-6	NULL
1310481	19760607000000	1976SANTIA_A-80	NULL
1310482	19760607000000	1976ROME_A-253	NULL
1310483	19760607000000	1976ROME_A-252	NULL
1310484	19760607000000	1976RABAT_A-63	NULL
1310485	19760607000000	1976OTTAWA_A-352	NULL
1310486	19760607000000	1976NOUAKC_A-38	NULL
1310487	19760607000000	1976NOUAKC_A-37	NULL
1310488	19760607000000	1976NOUAKC_A-36	NULL
1310489	19760607000000	1976NAIROB_A-50	NULL
1310490	19760607000000	1976MEXICO_A-173	NULL
1310491	19760607000000	1976MANILA_A-127	NULL
1310492	19760607000000	1976KINGST_A-85	NULL
1310493	19760607000000	1976KHARTO_A-49	NULL
1310494	19760607000000	1976KHARTO_A-42	NULL
1310495	19760607000000	1976KATHMA_A-33	NULL
1310496	19760607000000	1976KABUL_A-53	NULL
1310497	19760607000000	1976JOHANN_A-49	NULL
1310498	19760607000000	1976GENEVA_A-142	NULL
1310499	19760607000000	1976FREETO_A-30	NULL
1310500	19760607000000	1976COPENH_A-43	NULL
1310501	19760607000000	1976CAPET_A-40	NULL
1310502	19760607000000	1976CALCUT_A-16	NULL
1310503	19760607000000	1976BUENOS_A-78	NULL
1310504	19760607000000	1976AMSTER_A-10	NULL
1310505	19760607000000	1976ADDIS_A-74	NULL
1310506	19760607000000	1976ADDIS_A-73	NULL
1310507	19760607000000	HA0671976	NULL
1310508	19760606000000	1976MOGADI_A-46	NULL
1310509	19760606000000	1976MANILA_A-129	NULL
1310510	19760606000000	1976KABUL_A-52	NULL
1310511	19760606000000	1976BAGHDA_A-20	NULL
1310512	19760609000000	P760089-1873	NULL
1310513	19760609000000	P760089-1875	NULL
1310514	19760608000000	1976YAOUND_A-38	NULL
1310515	19760608000000	1976WARSAW_A-201	NULL
1310516	19760608000000	1976USUNN_A-691	NULL
1310517	19760608000000	1976USBERL_A-95	NULL
1310518	19760608000000	1976TOKYO_A-204	NULL
1310519	19760608000000	1976TELAV_A-116	NULL
1310520	19760608000000	1976STATE_A-2873	NULL
1310521	19760608000000	1976ROME_A-254	NULL
1310522	19760608000000	1976NOUAKC_A-34	NULL
1310523	19760608000000	1976MAPUTO_A-36	NULL
1310524	19760608000000	1976MAPUTO_A-32	NULL
1310525	19760608000000	1976MAPUTO_A-26	NULL
1310526	19760608000000	1976MANILA_A-128	NULL
1310527	19760608000000	1976LUSAKA_A-35	NULL
1310528	19760608000000	1976LONDON_A-411	NULL
1310529	19760608000000	1976KUALA_A-67	NULL
1310530	19760608000000	1976KINGST_A-86	NULL
1310531	19760608000000	1976KARACH_A-32	NULL
1310532	19760608000000	1976KABUL_A-55	NULL
1310533	19760608000000	1976KABUL_A-54	NULL
1310534	19760608000000	1976JERUSA_A-15	NULL
1310535	19760608000000	1976DUSSEL_A-83	NULL
1310536	19760608000000	1976COLOMB_A-42	NULL
1310537	19760608000000	1976BRUSSE_A-92	NULL
1310538	19760608000000	1976BONN_A-148	NULL
1310539	19760608000000	1976BONN_A-147	NULL
1310540	19760608000000	1976ALEXAN_A-32	NULL
1310541	19760608000000	1976ALEXAN_A-31	NULL
1310542	19760609000000	1976TUNIS_A-55	NULL
1310543	19760609000000	1976TUNIS_A-53	NULL
1310544	19760609000000	1976TEHRAN_A-109	NULL
1310545	19760609000000	1976STRASB_A-51	NULL
1310546	19760609000000	1976SAOPA_A-34	NULL
1310547	19760609000000	1976SANJO_A-49	NULL
1310548	19760609000000	1976SALTT_A-1310	NULL
1310549	19760609000000	1976SALTT_A-1309	NULL
1310550	19760609000000	1976SALTT_A-1308	NULL
1310551	19760609000000	1976SALTT_A-1307	NULL
1310552	19760609000000	1976SALTT_A-1306	NULL
1310553	19760609000000	1976SALTT_A-1305	NULL
1310554	19760609000000	1976SALTT_A-1298	NULL
1310555	19760609000000	1976SALTT_A-1293	NULL
1310556	19760609000000	1976PARIS_A-260	NULL
1310557	19760609000000	1976OTTAWA_A-354	NULL
1310558	19760609000000	1976OTTAWA_A-353	NULL
1310559	19760609000000	1976NEWDE_A-176	NULL
1310560	19760609000000	1976NEWDE_A-171	NULL
1310561	19760609000000	1976MUSCAT_A-45	NULL
1310562	19760609000000	1976MONTER_A-18	NULL
1310563	19760609000000	1976MARTIN_A-37	NULL
1310564	19760609000000	1976MANILA_A-130	NULL
1310565	19760609000000	1976MANAGU_A-43	NULL
1310566	19760609000000	1976MADRID_A-112	NULL
1310567	19760609000000	1976LONDON_A-413	NULL
1310568	19760609000000	1976LISBON_A-143	NULL
1310569	19760609000000	1976LISBON_A-141	NULL
1310570	19760609000000	1976KUWAIT_A-53	NULL
1310571	19760609000000	1976HELSIN_A-72	NULL
1310572	19760609000000	1976FRANKF_A-116	NULL
1310573	19760609000000	1976DAKAR_A-71	NULL
1310574	19760609000000	1976CALGAR_A-74	NULL
1310575	19760609000000	1976CAIRO_A-99	NULL
1310576	19760609000000	1976BRUSSE_A-100	NULL
1310577	19760609000000	1976BOGOTA_A-66	NULL
1310578	19760611000000	1976ABIDJA_A-75	NULL
1310579	19760611000000	P760089-1872	NULL
1310580	19760611000000	P760089-1869	NULL
1310581	19760611000000	P760089-1871	NULL
1310582	19760611000000	P760089-1787	NULL
1310583	19760611000000	P760089-1789	NULL
1310584	19760611000000	P760089-1791	NULL
1310585	19760611000000	P760089-1795	NULL
1310586	19760611000000	P760089-1797	NULL
1310587	19760611000000	P760089-1799	NULL
1310588	19760611000000	P760089-1801	NULL
1310589	19760611000000	P760089-1466	NULL
1310590	19760611000000	P760089-1819	NULL
1310591	19760611000000	P760089-1822	NULL
1310592	19760611000000	P760089-1824	NULL
1310593	19760611000000	P760089-1868	NULL
1310594	19760611000000	P760089-1877	NULL
1310595	19760611000000	P760089-1814	NULL
1310596	19760611000000	P760089-1817	NULL
1310597	19760611000000	P760089-1805	NULL
1310598	19760611000000	P760089-1826	NULL
1310599	19760611000000	P760089-1828	NULL
1310600	19760611000000	P760089-1803	NULL
1310601	19760611000000	P760089-1804	NULL
1310602	19760611000000	P760089-1726	NULL
1310603	19760611000000	P760089-1728	NULL
1310604	19760611000000	P760089-1785	NULL
1310605	19760610000000	1976YAOUND_A-33	NULL
1310606	19760610000000	1976VIENNA_A-200	NULL
1310607	19760610000000	1976VIENNA_A-196	NULL
1310608	19760610000000	1976USBERL_A-99	NULL
1310609	19760610000000	1976USBERL_A-98	NULL
1310610	19760610000000	1976USBERL_A-97	NULL
1310611	19760610000000	1976USBERL_A-96	NULL
1310612	19760610000000	1976TUNIS_A-52	NULL
1310613	19760610000000	1976TRIPOL_A-19	NULL
1310614	19760610000000	1976TOKYO_A-206	NULL
1310615	19760610000000	1976TELAV_A-118	NULL
1310616	19760616000000	1976STATE_A-2999	NULL
1310617	19760616000000	1976MEXICO_A-183	NULL
1310618	19760603000000	1976ORAN_A-14	NULL
1310619	19760606000000	1976MANAMA_A-9	NULL
1310620	19760608000000	1976TELAV_A-115	NULL
1310621	19760609000000	1976TOKYO_A-205	NULL
1310622	19760609000000	1976GENEVA_A-145	NULL
1310623	19760609000000	1976BONN_A-149	NULL
1310624	19760610000000	1976MADRID_A-113	NULL
1310625	19760612000000	1976QUITO_A-62	NULL
1310626	19760611000000	1976PORTA_A-58	NULL
1310627	19760602000000	1976PARIS_A-249	NULL
1310628	19760602000000	1976OTTAWA_A-344	NULL
1310629	19760602000000	1976OTTAWA_A-343	NULL
1310630	19760602000000	1976OTTAWA_A-341	NULL
1310631	19760602000000	1976OTTAWA_A-340	NULL
1310632	19760602000000	1976OTTAWA_A-339	NULL
1310633	19760602000000	1976NATOB_A-106	NULL
1310634	19760602000000	1976MUSCAT_A-44	NULL
1310635	19760602000000	1976MANAGU_A-41	NULL
1310636	19760602000000	1976LONDON_A-400	NULL
1310637	19760602000000	1976KUWAIT_A-51	NULL
1310638	19760602000000	1976KATHMA_A-30	NULL
1310639	19760602000000	1976HELSIN_A-70	NULL
1310640	19760602000000	1976HELSIN_A-68	NULL
1310641	19760602000000	1976GUATEM_A-58	NULL
1310642	19760602000000	1976GENEVA_A-139	NULL
1310643	19760602000000	1976BUENOS_A-73	NULL
1310644	19760602000000	1976BRUSSE_A-96	NULL
1310645	19760602000000	1976BERLIN_A-59	NULL
1310646	19760602000000	1976BERLIN_A-57	NULL
1310647	19760602000000	1976ATHENS_A-83	NULL
1310648	19760602000000	1976ALGIER_A-27	NULL
1310649	19760602000000	1976ALGIER_A-26	NULL
1310650	19760602000000	P760084-1833	NULL
1310651	19760602000000	P760084-1830	NULL
1310652	19760602000000	P760084-1826	NULL
1310653	19760602000000	P760084-1820	NULL
1310654	19760602000000	P760084-1816	NULL
1310655	19760603000000	1976VIENNA_A-191	NULL
1310656	19760603000000	1976VIENNA_A-190	NULL
1310657	19760603000000	1976VIENNA_A-186	NULL
1310658	19760603000000	1976VIENNA_A-185	NULL
1310659	19760603000000	1976USUNN_A-679	NULL
1310660	19760603000000	1976USUNN_A-678	NULL
1310661	19760603000000	1976USUNN_A-677	NULL
1310662	19760603000000	1976USUNN_A-676	NULL
1310663	19760603000000	1976USUNN_A-675	NULL
1310664	19760603000000	1976USUNN_A-674	NULL
1310665	19760603000000	1976USUNN_A-669	NULL
1310666	19760603000000	1976TELAV_A-114	NULL
1310667	19760603000000	1976TAIPEI_A-95	NULL
1310668	19760603000000	1976ROME_A-250	NULL
1310669	19760603000000	1976ROME_A-249	NULL
1310670	19760603000000	1976QUITO_A-55	NULL
1310671	19760603000000	1976QUITO_A-53	NULL
1310672	19760603000000	1976QUITO_A-52	NULL
1310673	19760603000000	1976QUITO_A-51	NULL
1310674	19760603000000	1976PRETOR_A-73	NULL
1310675	19760603000000	1976PARIS_A-251	NULL
1310676	19760603000000	1976PARIS_A-250	NULL
1310677	19760603000000	1976PANAMA_A-81	NULL
1310678	19760603000000	1976OTTAWA_A-346	NULL
1310679	19760603000000	1976OECDP_A-67	NULL
1310680	19760603000000	1976NOUAKC_A-33	NULL
1310681	19760603000000	1976NEWDE_A-166	NULL
1310682	19760603000000	1976NEWDE_A-164	NULL
1310683	19760603000000	1976NAIROB_A-44	NULL
1310684	19760603000000	1976MADRID_A-107	NULL
1310685	19760603000000	1976LONDON_A-404	NULL
1310686	19760603000000	1976LONDON_A-402	NULL
1310687	19760603000000	1976JAKART_A-91	NULL
1310688	19760603000000	1976ISLAMA_A-80	NULL
1310689	19760603000000	1976IAEAV_A-188	NULL
1310690	19760603000000	1976IAEAV_A-187	NULL
1310691	19760603000000	1976FREETO_A-29	NULL
1310692	19760603000000	1976FREETO_A-28	NULL
1310693	19760603000000	1976ECBRU_A-269	NULL
1310694	19760603000000	1976COLOMB_A-45	NULL
1310695	19760603000000	1976COLOMB_A-44	NULL
1310696	19760603000000	1976COLOMB_A-43	NULL
1310697	19760603000000	1976COLOMB_A-41	NULL
1310698	19760603000000	1976COLOMB_A-40	NULL
1310699	19760603000000	1976COLOMB_A-30	NULL
1310700	19760603000000	1976BUCHAR_A-60	NULL
1310701	19760603000000	1976ACCRA_A-42	NULL
1310702	19760603000000	1976ACCRA_A-41	NULL
1310703	19760603000000	P760084-1880	NULL
1310704	19760603000000	P760084-1875	NULL
1310705	19760603000000	P760084-1863	NULL
1310706	19760603000000	P760084-1857	NULL
1310707	19760603000000	P760084-1854	NULL
1310708	19760603000000	P760084-1851	NULL
1310709	19760603000000	P760084-1869	NULL
1310710	19760603000000	P760084-1883	NULL
1310711	19760605000000	1976NEWDE_A-168	NULL
1310712	19760605000000	1976KHARTO_A-47	NULL
1310713	19760604000000	1976USUNN_A-683	NULL
1310714	19760604000000	1976USUNN_A-682	NULL
1310715	19760604000000	1976USUNN_A-662	NULL
1310716	19760604000000	1976TUNIS_A-51	NULL
1310717	19760604000000	1976TUNIS_A-50	NULL
1310718	19760604000000	1976RABAT_A-60	NULL
1310719	19760604000000	1976QUITO_A-57	NULL
1310720	19760604000000	1976PRAGUE_A-45	NULL
1310721	19760604000000	1976PORTA_A-55	NULL
1310722	19760604000000	1976OSLO_A-76	NULL
1310723	19760604000000	1976NAIROB_A-43	NULL
1310724	19760604000000	1976NAIROB_A-42	NULL
1310725	19760604000000	1976LONDON_A-406	NULL
1310726	19760604000000	1976LISBON_A-137	NULL
1310727	19760604000000	1976KINSHA_A-78	NULL
1310728	19760604000000	1976KINSHA_A-77	NULL
1310729	19760604000000	1976KINSHA_A-76	NULL
1310730	19760604000000	1976KARACH_A-29	NULL
1310731	19760604000000	1976GUATEM_A-59	NULL
1310732	19760604000000	1976GUADAL_A-21	NULL
1310733	19760604000000	1976GUADAL_A-20	NULL
1310734	19760604000000	1976DACCA_A-58	NULL
1310735	19760604000000	1976DACCA_A-57	NULL
1310736	19760604000000	1976COPENH_A-45	NULL
1310737	19760604000000	1976COPENH_A-44	NULL
1310738	19760604000000	1976CAIRO_A-97	NULL
1310739	19760607000000	1976STATE_A-2844	NULL
1310740	19760607000000	1976STATE_A-2842	NULL
1310741	19760607000000	1976STATE_A-2841	NULL
1310742	19760607000000	1976STATE_A-2840	NULL
1310743	19760607000000	1976STATE_A-2839	NULL
1310744	19760607000000	1976STATE_A-2838	NULL
1310745	19760607000000	1976STATE_A-2837	NULL
1310746	19760607000000	1976STATE_A-2836	NULL
1310747	19760607000000	1976STATE_A-2835	NULL
1310748	19760607000000	1976STATE_A-2834	NULL
1310749	19760607000000	1976STATE_A-2833	NULL
1310750	19760607000000	1976STATE_A-2832	NULL
1310751	19760607000000	1976STATE_A-2831	NULL
1310752	19760607000000	1976STATE_A-2830	NULL
1310753	19760607000000	1976STATE_A-2829	NULL
1310754	19760607000000	1976STATE_A-2828	NULL
1310755	19760607000000	1976STATE_A-2827	NULL
1310756	19760607000000	1976STATE_A-2826	NULL
1310757	19760607000000	1976GENEVA_A-144	NULL
1310758	19760607000000	1976GENEVA_A-143	NULL
1310759	19760608000000	1976STATE_A-2872	NULL
1310760	19760608000000	1976STATE_A-2871	NULL
1310761	19760608000000	1976STATE_A-2870	NULL
1310762	19760608000000	1976STATE_A-2869	NULL
1310763	19760608000000	1976STATE_A-2868	NULL
1310764	19760608000000	1976STATE_A-2867	NULL
1310765	19760608000000	1976STATE_A-2866	NULL
1310766	19760608000000	1976STATE_A-2865	NULL
1310767	19760608000000	1976STATE_A-2864	NULL
1310768	19760608000000	1976STATE_A-2863	NULL
1310769	19760608000000	1976STATE_A-2862	NULL
1310770	19760608000000	1976STATE_A-2861	NULL
1310771	19760608000000	1976STATE_A-2860	NULL
1310772	19760608000000	1976STATE_A-2859	NULL
1310773	19760608000000	1976STATE_A-2858	NULL
1310774	19760608000000	1976STATE_A-2857	NULL
1310775	19760608000000	1976STATE_A-2856	NULL
1310776	19760608000000	1976STATE_A-2855	NULL
1310777	19760608000000	1976STATE_A-2854	NULL
1310778	19760608000000	1976STATE_A-2853	NULL
1310779	19760608000000	1976STATE_A-2852	NULL
1310780	19760608000000	1976STATE_A-2851	NULL
1310781	19760601000000	1976WARSAW_A-193	NULL
1310782	19760601000000	1976VIENNA_A-183	NULL
1310783	19760601000000	1976USUNN_A-672	NULL
1310784	19760601000000	1976USUNN_A-671	NULL
1310785	19760601000000	1976USBERL_A-94	NULL
1310786	19760601000000	1976TORONT_A-63	NULL
1310787	19760601000000	1976TORONT_A-62	NULL
1310788	19760601000000	1976TOKYO_A-193	NULL
1310789	19760601000000	1976TOKYO_A-191	NULL
1310790	19760601000000	1976TAIPEI_A-94	NULL
1310791	19760601000000	1976SEOUL_A-75	NULL
1310792	19760601000000	1976ROME_A-247	NULL
1310793	19760601000000	1976ROME_A-246	NULL
1310794	19760601000000	1976PARIS_A-247	NULL
1310795	19760601000000	1976OTTAWA_A-338	NULL
1310796	19760601000000	1976OTTAWA_A-337	NULL
1310797	19760601000000	1976OTTAWA_A-336	NULL
1310798	19760601000000	1976NEWDE_A-162	NULL
1310799	19760601000000	1976NEWDE_A-161	NULL
1310800	19760601000000	1976MONTRE_A-34	NULL
1310801	19760601000000	1976LONDON_A-399	NULL
1310802	19760601000000	1976LAPAZ_A-65	NULL
1310803	19760601000000	1976KUALA_A-66	NULL
1310804	19760601000000	1976ISLAMA_A-73	NULL
1310805	19760601000000	1976GEORGE_A-33	NULL
1310806	19760601000000	1976FRANKF_A-113	NULL
1310807	19760601000000	1976FRANKF_A-112	NULL
1310808	19760601000000	1976FRANKF_A-111	NULL
1310809	19760601000000	1976DUSSEL_A-81	NULL
1310810	19760601000000	1976DUSSEL_A-80	NULL
1310811	19760601000000	1976BUENOS_A-72	NULL
1310812	19760601000000	1976BUENOS_A-71	NULL
1310813	19760601000000	1976BREMEN_A-20	NULL
1310814	19760601000000	1976BONN_A-145	NULL
1310815	19760601000000	1976BERLIN_A-94	NULL
1310816	19760601000000	1976BERLIN_A-58	NULL
1310817	19760601000000	1976BELGRA_A-143	NULL
1310818	19760601000000	1976BELGRA_A-142	NULL
1310819	19760601000000	1976BELGRA_A-141	NULL
1310820	19760601000000	1976BELGRA_A-140	NULL
1310821	19760601000000	1976BELGRA_A-139	NULL
1310822	19760601000000	1976BELGRA_A-138	NULL
1310823	19760601000000	1976BELGRA_A-137	NULL
1310824	19760601000000	1976BAMAKO_A-17	NULL
1310825	19760601000000	P760084-1846	NULL
1310826	19760601000000	P760084-1862	NULL
1310827	19760601000000	P760084-1837	NULL
1310828	19760602000000	1976TUNIS_A-49	NULL
1310829	19760602000000	1976TOKYO_A-196	NULL
1310830	19760602000000	1976TOKYO_A-195	NULL
1310831	19760602000000	1976TEHRAN_A-104	NULL
1310832	19760602000000	1976TEHRAN_A-103	NULL
1310833	19760602000000	1976TAIPEI_A-93	NULL
1310834	19760602000000	1976SEOUL_A-79	NULL
1310835	19760602000000	1976SEOUL_A-78	NULL
1310836	19760602000000	1976SEOUL_A-77	NULL
1310837	19760602000000	1976SEOUL_A-76	NULL
1310838	19760602000000	1976SANJO_A-47	NULL
1310839	19760608000000	1976STATE_A-2850	NULL
1310840	19760610000000	P760076-2172	NULL
1310841	19760628000000	P760076-0322	NULL
1310842	19760602000000	P760083-0901	NULL
1310843	19760602000000	P760083-0903	NULL
1310844	19760602000000	P760083-0904	NULL
1310845	19760602000000	P760083-0906	NULL
1310846	19760602000000	P760083-0912	NULL
1310847	19760602000000	P760083-0915	NULL
1310848	19760602000000	P760083-0913	NULL
1310849	19760602000000	P760083-0917	NULL
1310850	19760602000000	P760083-0924	NULL
1310851	19760602000000	P760083-0925	NULL
1310852	19760602000000	P760083-0927	NULL
1310853	19760602000000	P760083-0177	NULL
1310854	19760602000000	P760083-0173	NULL
1310855	19760602000000	P760083-0170	NULL
1310856	19760602000000	P760083-0465	NULL
1310857	19760602000000	P760083-0467	NULL
1310858	19760602000000	P760083-1971	NULL
1310859	19760602000000	P760083-1860	NULL
1310860	19760602000000	P760083-0922	NULL
1310861	19760602000000	P760083-0918	NULL
1310862	19760602000000	P760083-0911	NULL
1310863	19760602000000	P760083-1193	NULL
1310864	19760602000000	P760083-0910	NULL
1310865	19760602000000	P760083-0902	NULL
1310866	19760602000000	P760083-0900	NULL
1310867	19760602000000	P760083-0921	NULL
1310868	19760602000000	P760083-0920	NULL
1310869	19760602000000	P760083-0923	NULL
1310870	19760602000000	P760083-0458	NULL
1310871	19760602000000	P760083-0452	NULL
1310872	19760602000000	P760083-0451	NULL
1310873	19760602000000	P760083-0172	NULL
1310874	19760602000000	P760083-0484	NULL
1310875	19760602000000	P760083-0499	NULL
1310876	19760604000000	P760083-2134	NULL
1310877	19760604000000	P760083-2130	NULL
1310878	19760604000000	P760083-2128	NULL
1310879	19760604000000	P760083-2120	NULL
1310880	19760604000000	P760083-2142	NULL
1310881	19760604000000	P760083-2149	NULL
1310882	19760604000000	P760083-2147	NULL
1310883	19760604000000	P760083-2231	NULL
1310884	19760604000000	P760083-2217	NULL
1310885	19760604000000	P760083-2218	NULL
1310886	19760604000000	P760083-2219	NULL
1310887	19760604000000	P760083-2225	NULL
1310888	19760604000000	P760083-2114	NULL
1310889	19760604000000	P760083-2099	NULL
1310890	19760604000000	P760083-2095	NULL
1310891	19760603000000	1976STATE_A-2796	NULL
1310892	19760603000000	1976STATE_A-2795	NULL
1310893	19760603000000	1976STATE_A-2794	NULL
1310894	19760603000000	1976STATE_A-2793	NULL
1310895	19760603000000	1976STATE_A-2792	NULL
1310896	19760603000000	1976STATE_A-2791	NULL
1310897	19760603000000	1976STATE_A-2790	NULL
1310898	19760603000000	1976STATE_A-2789	NULL
1310899	19760603000000	1976STATE_A-2788	NULL
1310900	19760603000000	1976STATE_A-2787	NULL
1310901	19760603000000	1976STATE_A-2786	NULL
1310902	19760603000000	1976STATE_A-2785	NULL
1310903	19760603000000	1976STATE_A-2784	NULL
1310904	19760603000000	1976STATE_A-2783	NULL
1310905	19760603000000	1976STATE_A-2782	NULL
1310906	19760603000000	1976STATE_A-2781	NULL
1310907	19760603000000	1976PARIS_A-252	NULL
1310908	19760603000000	1976PANAMA_A-82	NULL
1310909	19760603000000	1976MADRID_A-105	NULL
1310910	19760603000000	1976LIMA_A-81	NULL
1310911	19760603000000	P760083-2069	NULL
1310912	19760603000000	P760083-2190	NULL
1310913	19760603000000	P760083-2146	NULL
1310914	19760603000000	P760083-2096	NULL
1310915	19760603000000	P760083-2107	NULL
1310916	19760603000000	P760083-2108	NULL
1310917	19760603000000	P760083-2186	NULL
1310918	19760603000000	P760083-2140	NULL
1310919	19760603000000	P760083-2193	NULL
1310920	19760603000000	P760083-2196	NULL
1310921	19760603000000	P760083-2197	NULL
1310922	19760603000000	P760083-2198	NULL
1310923	19760603000000	P760083-2205	NULL
1310924	19760603000000	P760083-2176	NULL
1310925	19760603000000	P760083-2178	NULL
1310926	19760603000000	P760083-2182	NULL
1310927	19760603000000	P760083-2077	NULL
1310928	19760603000000	P760083-2116	NULL
1310929	19760603000000	P760083-2118	NULL
1310930	19760603000000	P760083-2089	NULL
1310931	19760603000000	P760083-2090	NULL
1310932	19760603000000	P760083-2093	NULL
1310933	19760603000000	P760083-2172	NULL
1310934	19760603000000	P760083-2166	NULL
1310935	19760603000000	P760083-2161	NULL
1310936	19760603000000	P760083-2160	NULL
1310937	19760603000000	P760083-2158	NULL
1310938	19760603000000	P760083-2157	NULL
1310939	19760603000000	P760083-2202	NULL
1310940	19760603000000	P760083-2152	NULL
1310941	19760603000000	P760083-2150	NULL
1310942	19760603000000	P760083-2117	NULL
1310943	19760603000000	P760083-2074	NULL
1310944	19760603000000	P760083-2072	NULL
1310945	19760603000000	P760083-2079	NULL
1310946	19760603000000	P760083-2081	NULL
1310947	19760603000000	P760083-2082	NULL
1310948	19760603000000	P760083-2083	NULL
1310949	19760603000000	P760083-2084	NULL
1310950	19760603000000	P760083-1863	NULL
1310951	19760603000000	P760083-2201	NULL
1310952	19760603000000	P760083-2200	NULL
1310953	19760603000000	P760083-2113	NULL
1310954	19760603000000	P760083-2070	NULL
1310955	19760603000000	P760083-1980	NULL
1310956	19760603000000	P760083-1859	NULL
1310957	19760603000000	P760083-1968	NULL
1310958	19760603000000	P760083-1858	NULL
1310959	19760603000000	P760083-1969	NULL
1310960	19760603000000	P760083-1862	NULL
1310961	19760604000000	1976USUNN_A-684	NULL
1310962	19760604000000	1976STATE_A-2804	NULL
1310963	19760604000000	1976STATE_A-2803	NULL
1310964	19760604000000	1976STATE_A-2802	NULL
1310965	19760604000000	1976STATE_A-2801	NULL
1310966	19760604000000	1976STATE_A-2800	NULL
1310967	19760604000000	1976STATE_A-2799	NULL
1310968	19760604000000	1976STATE_A-2798	NULL
1310969	19760604000000	1976STATE_A-2797	NULL
1310970	19760604000000	1976SANA_A-17	NULL
1310971	19760604000000	1976QUITO_A-50	NULL
1310972	19760604000000	1976OTTAWA_A-345	NULL
1310973	19760604000000	1976OSLO_A-75	NULL
1310974	19760604000000	1976LAPAZ_A-66	NULL
1310975	19760604000000	1976KINSHA_A-79	NULL
1310976	19760604000000	P760083-1530	NULL
1310977	19760604000000	P760083-2188	NULL
1310978	19760604000000	P760083-2071	NULL
1310979	19760604000000	P760083-2195	NULL
1310980	19760604000000	P760083-2137	NULL
1310981	19760604000000	P760083-2119	NULL
1310982	19760604000000	P760083-2203	NULL
1310983	19760604000000	P760083-2087	NULL
1310984	19760604000000	P760083-2175	NULL
1310985	19760604000000	P760083-2174	NULL
1310986	19760604000000	P760083-2164	NULL
1310987	19760604000000	P760083-2155	NULL
1310988	19760604000000	P760083-2154	NULL
1310989	19760604000000	P760083-2075	NULL
1310990	19760604000000	P760083-2078	NULL
1310991	19760604000000	P760083-2085	NULL
1310992	19760607000000	1976STATE_A-2825	NULL
1310993	19760607000000	1976STATE_A-2824	NULL
1310994	19760607000000	1976STATE_A-2823	NULL
1310995	19760607000000	1976STATE_A-2822	NULL
1310996	19760607000000	1976STATE_A-2821	NULL
1310997	19760607000000	1976STATE_A-2820	NULL
1310998	19760607000000	1976STATE_A-2819	NULL
1310999	19760607000000	1976STATE_A-2818	NULL
1311000	19760607000000	1976STATE_A-2817	NULL
1311001	19760607000000	1976STATE_A-2816	NULL
1311002	19760607000000	1976STATE_A-2815	NULL
1311003	19760607000000	1976STATE_A-2814	NULL
1311004	19760607000000	1976STATE_A-2813	NULL
1311005	19760607000000	1976STATE_A-2812	NULL
1311006	19760607000000	1976STATE_A-2811	NULL
1311007	19760607000000	1976STATE_A-2810	NULL
1311008	19760607000000	1976STATE_A-2809	NULL
1311009	19760607000000	1976STATE_A-2808	NULL
1311010	19760602000000	P760083-0497	NULL
1311011	19760602000000	P760083-0489	NULL
1311012	19760602000000	P760083-0487	NULL
1311013	19760602000000	P760083-0482	NULL
1311014	19760602000000	P760083-0480	NULL
1311015	19760602000000	P760083-0478	NULL
1311016	19760602000000	P760083-0476	NULL
1311017	19760602000000	P760083-0463	NULL
1311018	19760602000000	P760083-0462	NULL
